-24.5417	-27.4958	24.875	30.3877	-30.1667	-32.9013	30.5	34.7584
-24.5417	-27.4958	24.875	30.3877	-30.5833	-32.9013	30.9167	34.7584
-24.9583	-27.4958	25.2083	30.3877	-30.5833	-32.9013	30.9167	34.7584
-24.9583	-27.4958	25.2083	30.3877	-30.5833	-32.9013	30.9167	34.7584
-24.9583	-27.9132	25.2083	30.8272	-30.5833	-33.3683	30.9167	35.2968
-25.375	-27.9132	25.5	30.8272	-31.0417	-33.3683	31.375	35.2968
-25.375	-27.9132	25.5	30.8272	-31.0417	-33.3683	31.375	35.2968
-25.375	-28.144	25.5	31.1183	-31.0417	-33.6045	31.375	35.5934
-25.8333	-28.144	25.8333	31.1183	-31.5	-33.6045	31.7917	35.5934
-25.8333	-28.144	25.8333	31.1183	-31.5	-33.6045	31.7917	35.5934
-25.8333	-28.6438	25.8333	31.6511	-31.5	-34.0714	31.7917	36.0933
-25.8333	-28.6438	25.8333	31.6511	-31.9583	-34.0714	32.25	36.0933
-26.25	-28.6438	26.2083	31.6511	-31.9583	-34.0714	32.25	36.0933
-26.25	-29.1657	26.2083	32.2938	-31.9583	-34.4834	32.25	36.5657
-26.25	-29.1657	26.2083	32.2938	-32.4167	-34.4834	32.75	36.5657
-26.7083	-29.1657	26.5417	32.2938	-32.4167	-34.4834	32.75	36.5657
-26.7083	-29.1657	26.5417	32.2938	-32.4167	-34.4834	32.75	36.5657
-26.7083	-29.4074	26.5417	32.574	-32.4167	-34.6976	32.75	36.8623
-27.1667	-29.4074	26.875	32.574	-32.875	-34.6976	33.2083	36.8623
-27.1667	-29.4074	26.875	32.574	-32.875	-34.6976	33.2083	36.8623
-27.1667	-29.8633	26.875	33.0739	-32.875	-35.148	33.2083	37.3567
-27.1667	-29.8633	26.875	33.0739	-33.3333	-35.148	33.6667	37.3567
-27.625	-29.8633	27.25	33.0739	-33.3333	-35.148	33.6667	37.3567
-27.625	-30.2918	27.25	33.5738	-33.3333	-35.6314	33.6667	37.9335
-27.625	-30.2918	27.25	33.5738	-33.7917	-35.6314	34.1667	37.9335
-28.0833	-30.2918	27.625	33.5738	-33.7917	-35.6314	34.1667	37.9335
-28.0833	-30.2918	27.625	33.5738	-33.7917	-35.6314	34.1667	37.9335
-28.0833	-30.5115	27.625	33.8649	-34.2083	-35.8731	34.6667	38.2246
-28.5417	-30.5115	28	33.8649	-34.2083	-35.8731	34.6667	38.2246
-28.5417	-30.5115	28	33.8649	-34.2083	-35.8731	34.6667	38.2246
-28.5417	-30.9949	28	34.3867	-34.2083	-36.3565	34.6667	38.8124
-28.9583	-30.9949	28.4167	34.3867	-34.625	-36.3565	35.1667	38.8124
-28.9583	-30.9949	28.4167	34.3867	-34.625	-36.3565	35.1667	38.8124
-28.9583	-31.2476	28.4167	34.7163	-34.625	-36.5818	35.1667	39.1475
-28.9583	-31.2476	28.4167	34.7163	-35	-36.5818	35.6667	39.1475
-29.4167	-31.2476	28.8333	34.7163	-35	-36.5818	35.6667	39.1475
-29.4167	-31.7585	28.8333	35.3535	-35	-37.0322	35.6667	39.6583
-29.4167	-31.7585	28.8333	35.3535	-35.4167	-37.0322	36.1667	39.6583
-29.8333	-31.7585	29.2917	35.3535	-35.4167	-37.0322	36.1667	39.6583
-29.8333	-31.7585	29.2917	35.3535	-35.4167	-37.0322	36.1667	39.6583
-29.8333	-32.2309	29.2917	35.8864	-35.4167	-37.4442	36.1667	40.2516
-30.25	-32.2309	29.7083	35.8864	-35.75	-37.4442	36.7083	40.2516
-30.25	-32.2309	29.7083	35.8864	-35.75	-37.4442	36.7083	40.2516
-30.25	-32.4396	29.7083	36.205	-35.75	-37.6419	36.7083	40.5098
-30.6667	-32.4396	30.1667	36.205	-36.125	-37.6419	37.2083	40.5098
-30.6667	-32.4396	30.1667	36.205	-36.125	-37.6419	37.2083	40.5098
-30.6667	-32.8571	30.1667	36.7268	-36.125	-38.0594	37.2083	40.9877
-30.6667	-32.8571	30.1667	36.7268	-36.4583	-38.0594	37.75	40.9877
-31.0833	-32.8571	30.5833	36.7268	-36.4583	-38.0594	37.75	40.9877
-31.0833	-32.8571	30.5833	36.7268	-36.4583	-38.0594	37.75	40.9877
-31.0833	-33.3185	30.5833	37.2377	-36.7917	-38.4659	38.2917	41.5205
-31.4583	-33.3185	31.0417	37.2377	-36.7917	-38.4659	38.2917	41.5205
